participant_id;stimuli;type;key;accuracy;rt;trial_id;age
28;arancionista;0;2;2;635;161;47
28;arancioneria;0;2;2;512;162;47
28;bluiere;0;2;2;501;163;47
28;arancionoso;0;2;2;477;164;47
28;rosiere;0;2;2;474;165;47
28;affidabile;1;1;1;590;166;47
28;blutore;0;2;2;560;167;47
28;giallenza;0;2;2;552;168;47
28;dolcezza;1;1;1;696;169;47
28;dottore;1;1;1;567;170;47
28;gialliere;0;2;2;767;171;47
28;giallotore;0;2;2;665;172;47
28;verdezza;0;2;2;717;173;47
28;riposo;1;1;1;701;174;47
28;lotteria;1;1;1;549;175;47
28;rososo;0;2;2;654;176;47
28;gialloso;0;2;2;592;177;47
28;giallismo;0;2;2;819;178;47
28;bianchiere;0;2;2;515;179;47
28;arancionismo;0;2;2;658;180;47
28;arancioniere;0;2;2;660;181;47
28;arancionezione;0;2;2;646;182;47
28;verdiere;0;2;2;1219;183;47
28;biancoso;0;2;2;874;184;47
28;adorabile;1;2;2;598;185;47
28;roseria;0;2;2;611;186;47
28;tradimento;1;1;1;704;187;47
28;bluenza;0;2;2;527;188;47
28;infermiere;1;1;1;771;189;47
29;arancionismo;0;2;2;1001;1;41
29;arancionismo;0;2;2;824;2;41
29;giallotore;0;2;2;730;3;41
29;bluzione;0;2;2;606;4;41
29;verdoso;0;2;2;752;5;41
29;verdezza;0;2;2;683;6;41
29;rososo;0;2;2;547;7;41
29;verdemento;0;2;2;1003;8;41
29;organismo;1;1;1;582;9;41
29;verdista;0;2;2;691;10;41
29;bianchista;0;2;2;564;11;41
29;roseria;0;1;2;2705;12;41
29;schifoso;1;1;1;640;13;41
29;infermiere;1;1;1;557;14;41
29;esperimento;1;1;1;570;15;41
29;gialleria;0;2;2;680;16;41
29;bluoso;0;2;2;610;17;41
29;pericoloso;1;1;1;651;18;41
29;musicista;1;1;1;537;19;41
29;intelligenza;1;1;1;538;20;41
29;terrorismo;1;1;1;544;21;41
29;bianchismo;0;2;2;722;22;41
29;scienza;1;1;1;634;23;41
29;improbabile;1;1;1;610;24;41
29;arancioneria;0;2;2;720;25;41
29;verdista;0;2;2;614;26;41
29;rosista;0;2;2;1427;27;41
29;blueria;0;2;2;557;28;41
29;arancioniere;0;2;2;549;29;41
29;rosazione;0;2;2;733;30;41
29;miseria;1;1;1;693;31;41
29;bellezza;1;1;1;506;32;41
29;eufemismo;1;1;1;604;33;41
29;biancabile;0;2;2;708;34;41
29;differenza;1;1;1;725;35;41
29;verdemento;0;2;2;746;36;41
29;biancotore;0;2;2;597;37;41
29;instabile;1;1;1;1034;38;41
29;maniere;1;1;1;685;39;41
29;romanticismo;1;1;1;518;40;41
29;responsabile;1;1;1;493;41;41
29;bluista;0;2;2;682;42;41
29;bianchismo;0;2;2;744;43;41
29;rosamento;0;2;2;606;44;41
29;giallotore;0;2;2;740;45;41
29;arancionetore;0;2;2;540;46;41
29;pazienza;1;1;1;616;47;41
29;bianchenza;0;2;2;612;48;41
29;tempismo;1;1;1;806;49;41
29;bluiere;0;2;2;607;50;41
29;rosenza;0;2;2;534;51;41
29;bluismo;0;2;2;1057;52;41
29;attenzione;1;1;1;639;53;41
29;colpevolezza;1;1;1;874;54;41
29;imperatore;1;1;1;635;55;41
29;arancionezione;0;2;2;735;56;41
29;blutore;0;2;2;556;57;41
29;verdetore;0;2;2;714;58;41
29;lotteria;1;1;1;553;59;41
29;giallozione;0;2;2;866;60;41
29;rosamento;0;2;2;617;61;41
29;biancozione;0;2;2;926;62;41
29;rosiere;0;2;2;507;63;41
29;investigatore;1;1;1;622;64;41
29;chiacchiere;1;1;1;596;65;41
29;rosezza;0;2;2;649;66;41
29;gialloso;0;2;2;687;67;41
29;rosista;0;2;2;3502;68;41
29;verdismo;0;2;2;650;69;41
29;adorabile;1;1;1;686;70;41
29;arancionista;0;2;2;604;71;41
29;cambiamento;1;1;1;922;72;41
29;batteria;1;1;1;586;73;41
29;preoccupazione;1;1;1;682;74;41
29;bianchenza;0;2;2;1009;75;41
29;elemento;1;1;1;786;76;41
29;dentista;1;1;1;609;77;41
29;rivista;1;1;1;559;78;41
29;arancionemento;0;2;2;615;79;41
29;verdetore;0;2;2;674;80;41
29;rosiere;0;2;2;564;81;41
29;intervista;1;1;1;577;82;41
29;arancionenza;0;2;2;535;83;41
29;giallenza;0;2;2;576;84;41
29;rosabile;0;2;2;523;85;41
29;biancomento;0;2;2;589;86;41
29;rosabile;0;2;2;516;87;41
29;blumento;0;2;2;529;88;41
29;affidabile;1;1;1;639;89;41
29;colazione;1;1;1;604;90;41
29;biancotore;0;2;2;631;91;41
29;blueria;0;2;2;631;92;41
29;cacciatore;1;2;2;639;93;41
29;verderia;0;2;2;624;94;41
29;riposo;1;1;1;473;95;41
29;verdismo;0;2;2;634;96;41
29;biancozione;0;2;2;580;97;41
29;emergenza;1;1;1;579;98;41
29;prezioso;1;1;1;624;99;41
29;giallomento;0;2;2;837;100;41
29;umorismo;1;1;1;555;101;41
29;giallomento;0;2;2;613;102;41
29;gialleria;0;2;2;673;103;41
29;rosismo;0;2;2;594;104;41
29;potenza;1;1;1;545;105;41
29;direttore;1;1;1;682;106;41
29;mestiere;1;1;1;544;107;41
29;arancionista;0;2;2;688;108;41
29;scegliere;1;1;1;576;109;41
29;senatore;1;1;1;624;110;41
29;rosatore;0;2;2;665;111;41
29;bluezza;0;2;2;664;112;41
29;rosazione;0;2;2;556;113;41
29;verdezza;0;2;2;656;114;41
29;materia;1;1;1;581;115;41
29;giallabile;0;2;2;554;116;41
29;giallista;0;2;2;633;117;41
29;verdenza;0;2;2;571;118;41
29;dolcezza;1;2;2;476;119;41
29;verdiere;0;2;2;566;120;41
29;arancionezione;0;2;2;560;121;41
29;giallozione;0;2;2;570;122;41
29;arancionabile;0;2;2;530;123;41
29;giallabile;0;2;2;569;124;41
29;segreteria;1;1;1;551;125;41
29;bluenza;0;2;2;558;126;41
29;giornalista;1;1;1;612;127;41
29;riconoscimento;1;1;1;644;128;41
29;rososo;0;2;2;680;129;41
29;arancioneria;0;2;2;597;130;41
29;blutore;0;2;2;548;131;41
29;arancionemento;0;2;2;538;132;41
29;giallenza;0;2;2;515;133;41
29;bianchista;0;2;2;761;134;41
29;rosenza;0;2;2;504;135;41
29;biancoso;0;2;2;752;136;41
29;altezza;1;1;1;848;137;41
29;bluismo;0;2;2;570;138;41
29;situazione;1;1;1;642;139;41
29;operazione;1;1;1;581;140;41
29;bluista;0;2;2;832;141;41
29;arancionabile;0;2;2;665;142;41
29;probabile;1;1;1;727;143;41
29;arancionezza;0;2;2;603;144;41
29;dottore;1;1;1;612;145;41
29;verdabile;0;2;2;572;146;41
29;rosatore;0;2;2;638;147;41
29;artista;1;1;1;788;148;41
29;bluzione;0;2;2;610;149;41
29;roseria;0;2;2;853;150;41
29;verdezione;0;2;2;603;151;41
29;biancabile;0;2;2;704;152;41
29;verdabile;0;2;2;524;153;41
29;verdenza;0;2;2;426;154;41
29;arancionezza;0;2;2;507;155;41
29;verdezione;0;2;2;491;156;41
29;bluabile;0;2;2;539;157;41
29;gialliere;0;2;2;673;158;41
29;famoso;1;1;1;652;159;41
29;bianchiere;0;2;2;687;160;41
29;movimento;1;1;1;705;161;41
29;giallismo;0;2;2;1128;162;41
29;stazione;1;1;1;645;163;41
29;bluiere;0;2;2;818;164;41
29;biancomento;0;2;2;766;165;41
29;giallista;0;2;2;965;166;41
29;gialloso;0;2;2;930;167;41
29;arancionetore;0;2;2;622;168;41
29;togliere;1;1;1;708;169;41
29;arancionoso;0;2;2;999;170;41
29;arancioniere;0;2;2;599;171;41
29;verdoso;0;2;2;768;172;41
29;tradimento;1;1;1;682;173;41
29;bluoso;0;2;2;622;174;41
29;bianchiere;0;2;2;881;175;41
29;gialliere;0;2;2;1383;176;41
29;bluabile;0;2;2;586;177;41
29;nervoso;1;1;1;618;178;41
29;bluenza;0;2;2;619;179;41
29;bluezza;0;2;2;672;180;41
29;rosezza;0;2;2;488;181;41
29;blumento;0;2;2;627;182;41
29;giallismo;0;2;2;2097;183;41
29;verderia;0;2;2;566;184;41
29;rosismo;0;2;2;528;185;41
29;verdiere;0;2;2;588;186;41
29;arancionoso;0;2;2;590;187;41
29;biancoso;0;2;2;535;188;41
29;arancionenza;0;2;2;479;189;41
30;arancionenza;0;2;2;1233;1;28
30;biancozione;0;2;2;1033;2;28
30;altezza;1;1;1;602;3;28
30;bluoso;0;2;2;886;4;28
30;rosamento;0;1;2;1157;5;28
30;rosatore;0;2;2;1323;6;28
30;verdabile;0;2;2;1115;7;28
30;rosazione;0;1;2;1819;8;28
30;giallismo;0;1;2;1410;9;28
30;colazione;1;1;1;589;10;28
30;chiacchiere;1;1;1;774;11;28
30;gialliere;0;2;2;1053;12;28
30;gialleria;0;2;2;1316;13;28
30;investigatore;1;1;1;720;14;28
30;biancozione;0;2;2;1095;15;28
30;senatore;1;1;1;725;16;28
30;intervista;1;1;1;709;17;28
30;bluabile;0;2;2;763;18;28
30;bluabile;0;2;2;672;19;28
30;verdemento;0;2;2;847;20;28
30;dolcezza;1;1;1;618;21;28
30;movimento;1;1;1;543;22;28
30;famoso;1;1;1;807;23;28
30;verdetore;0;2;2;1814;24;28
30;gialleria;0;2;2;1882;25;28
30;verdoso;0;2;2;1433;26;28
30;biancabile;0;2;2;638;27;28
30;bianchismo;0;2;2;624;28;28
30;colpevolezza;1;1;1;671;29;28
30;responsabile;1;1;1;526;30;28
30;verderia;0;2;2;737;31;28
30;elemento;1;1;1;742;32;28
30;biancomento;0;2;2;1194;33;28
30;instabile;1;1;1;617;34;28
30;arancionezione;0;2;2;833;35;28
30;blueria;0;2;2;683;36;28
30;umorismo;1;1;1;586;37;28
30;materia;1;1;1;524;38;28
30;arancioneria;0;2;2;872;39;28
30;rosezza;0;2;2;903;40;28
30;bluiere;0;2;2;681;41;28
30;direttore;1;1;1;714;42;28
30;rosabile;0;2;2;917;43;28
30;verdabile;0;2;2;1104;44;28
30;rosista;0;2;2;678;45;28
30;giallotore;0;2;2;680;46;28
30;arancionetore;0;2;2;1457;47;28
30;giallomento;0;2;2;855;48;28
30;bianchista;0;2;2;878;49;28
30;intelligenza;1;1;1;583;50;28
30;roseria;0;2;2;733;51;28
30;giallozione;0;2;2;830;52;28
30;bianchenza;0;2;2;1035;53;28
30;preoccupazione;1;1;1;2596;54;28
30;verdista;0;1;3;4000;55;28
30;biancabile;0;2;2;1025;56;28
30;scegliere;1;1;1;918;57;28
30;bluenza;0;2;2;652;58;28
30;giallismo;0;1;2;1224;59;28
30;segreteria;1;1;1;770;60;28
30;attenzione;1;1;1;621;61;28
30;maniere;1;1;1;787;62;28
30;rosista;0;2;2;1393;63;28
30;stazione;1;1;1;1030;64;28
30;bluenza;0;2;2;1130;65;28
30;arancionemento;0;2;2;839;66;28
30;bluismo;0;2;2;652;67;28
30;rosezza;0;2;2;668;68;28
30;nervoso;1;1;1;638;69;28
30;batteria;1;1;1;603;70;28
30;arancionista;0;2;2;2044;71;28
30;togliere;1;1;1;2791;72;28
30;verdoso;0;2;2;919;73;28
30;arancionoso;0;2;2;1231;74;28
30;verdismo;0;2;2;947;75;28
30;eufemismo;1;1;1;1440;76;28
30;bluzione;0;2;2;1840;77;28
30;blutore;0;2;2;1123;78;28
30;situazione;1;1;1;944;79;28
30;tempismo;1;1;1;863;80;28
30;roseria;0;2;2;966;81;28
30;mestiere;1;1;1;1024;82;28
30;bluismo;0;2;2;954;83;28
30;miseria;1;1;1;992;84;28
30;rivista;1;1;1;771;85;28
30;bluzione;0;2;2;813;86;28
30;gialloso;0;1;2;2119;87;28
30;arancionezza;0;2;2;1596;88;28
30;giallotore;0;2;2;877;89;28
30;improbabile;1;1;1;591;90;28
30;probabile;1;1;1;703;91;28
30;verdenza;0;2;2;774;92;28
30;arancionetore;0;2;2;994;93;28
30;rosenza;0;2;2;1056;94;28
30;prezioso;1;1;1;773;95;28
30;bluista;0;2;2;568;96;28
30;riconoscimento;1;1;1;611;97;28
30;arancionenza;0;2;2;585;98;28
30;arancionezza;0;2;2;602;99;28
30;arancioniere;0;2;2;549;100;28
30;rosiere;0;2;2;727;101;28
30;musicista;1;1;1;539;102;28
30;verdismo;0;2;2;648;103;28
30;giallabile;0;2;2;613;104;28
30;rosazione;0;2;2;624;105;28
30;blumento;0;2;2;584;106;28
30;affidabile;1;1;1;637;107;28
30;verdezza;0;2;2;951;108;28
30;imperatore;1;1;1;654;109;28
30;giallabile;0;2;2;651;110;28
30;rosenza;0;2;2;548;111;28
30;bianchiere;0;2;2;858;112;28
30;verdezione;0;2;2;627;113;28
30;giallista;0;2;2;773;114;28
30;verdemento;0;2;2;926;115;28
30;verdiere;0;2;2;919;116;28
30;riposo;1;1;1;541;117;28
30;bluezza;0;2;2;589;118;28
30;blueria;0;2;2;717;119;28
30;arancioneria;0;2;2;978;120;28
30;giornalista;1;1;1;648;121;28
30;arancionabile;0;2;2;729;122;28
30;verdetore;0;2;2;725;123;28
30;biancomento;0;2;2;769;124;28
30;arancionezione;0;2;2;550;125;28
30;verderia;0;2;2;641;126;28
30;artista;1;1;1;521;127;28
30;rosismo;0;2;2;579;128;28
30;terrorismo;1;1;1;651;129;28
30;arancionabile;0;2;2;1085;130;28
30;giallenza;0;2;2;665;131;28
30;schifoso;1;1;1;671;132;28
30;pericoloso;1;1;1;590;133;28
30;bluiere;0;2;2;547;134;28
30;arancionismo;0;2;2;625;135;28
30;arancionismo;0;2;2;533;136;28
30;verdezza;0;2;2;487;137;28
30;rosiere;0;2;2;514;138;28
30;arancionoso;0;2;2;623;139;28
30;verdiere;0;2;2;459;140;28
30;giallenza;0;2;2;504;141;28
30;biancotore;0;2;2;574;142;28
30;esperimento;1;1;1;584;143;28
30;rosatore;0;2;2;765;144;28
30;dentista;1;1;1;514;145;28
30;verdenza;0;2;2;560;146;28
30;tradimento;1;1;1;581;147;28
30;arancionemento;0;2;2;609;148;28
30;emergenza;1;1;1;548;149;28
30;pazienza;1;1;1;518;150;28
30;rosabile;0;2;2;510;151;28
30;potenza;1;1;1;533;152;28
30;gialliere;0;2;2;605;153;28
30;blumento;0;2;2;609;154;28
30;bianchismo;0;2;2;578;155;28
30;romanticismo;1;1;1;766;156;28
30;scienza;1;1;1;600;157;28
30;giallozione;0;2;2;642;158;28
30;blutore;0;2;2;671;159;28
30;biancotore;0;2;2;822;160;28
30;giallista;0;1;2;739;161;28
30;differenza;1;1;1;594;162;28
30;bianchenza;0;2;2;580;163;28
30;bianchista;0;2;2;861;164;28
30;rososo;0;2;2;633;165;28
30;cacciatore;1;1;1;626;166;28
30;arancioniere;0;2;2;664;167;28
30;lotteria;1;1;1;665;168;28
30;bluista;0;2;2;583;169;28
30;organismo;1;1;1;750;170;28
30;arancionista;0;2;2;916;171;28
30;bluezza;0;2;2;619;172;28
30;giallomento;0;2;2;656;173;28
30;rosamento;0;2;2;565;174;28
30;bellezza;1;1;1;581;175;28
30;infermiere;1;1;1;633;176;28
30;cambiamento;1;1;1;655;177;28
30;verdista;0;2;2;635;178;28
30;gialloso;0;2;2;3376;179;28
30;biancoso;0;2;2;540;180;28
30;bianchiere;0;2;2;1036;181;28
30;dottore;1;1;1;542;182;28
30;bluoso;0;2;2;1023;183;28
30;rosismo;0;2;2;978;184;28
30;biancoso;0;2;2;559;185;28
30;adorabile;1;1;1;555;186;28
30;rososo;0;2;2;624;187;28
30;verdezione;0;2;2;1090;188;28
30;operazione;1;1;1;556;189;28
